organizationId,Ticker,Year,Quarter,PE,PB,EPS,ROE,GrossProfitGrowthYoY
2671,DRH,2024,4,-1.27262126,0.19948696,-943.66454481,-0.14536002,-3.35911923
2658,DRL,2023,1,10.19281037,4.71751419,1637.36129737,0.475629,-0.08127161
2658,DRL,2023,2,11.26889088,4.96088262,1309.84607084,0.4448,-0.28067794
2658,DRL,2023,3,10.8733337,5.13793141,1516.27093684,0.4648865,0.07108994
2658,DRL,2023,4,10.96854833,5.42523055,1644.89611242,0.49745734,0.04695347
2658,DRL,2024,1,11.63974487,4.87264612,1147.666732,0.4320227,-0.29318624
2658,DRL,2024,2,11.27974541,4.85408953,1161.14783411,0.42627547,-0.07330071
2658,DRL,2024,3,11.73321187,4.95374776,929.86260221,0.39029945,-0.3318973
2658,DRL,2024,4,12.01230665,4.7410821,1473.15725632,0.38799837,-0.08134515
2648,DSC,2023,1,99.24747685,4.79486169,111.3315149,0.028518,0.71546714
2648,DSC,2023,2,30.26382162,3.35264866,449.48207592,0.0746235,10.32417066
2648,DSC,2023,3,22.98383601,1.85963418,190.89135515,0.08024496,1.797011
2648,DSC,2023,4,28.980402,2.09332768,120.74584579,0.07269265,0.09447769
2648,DSC,2024,1,24.20546504,2.0434624,287.53679724,0.08546374,1.01666253
2648,DSC,2024,2,33.21442988,2.06454925,97.79789063,0.06323927,-0.51947718
2648,DSC,2024,3,17.48686311,1.29330091,351.70624655,0.07641991,0.36731401
2648,DSC,2024,4,17.31899382,1.27511832,126.17318524,0.07629096,0.39477893
2649,DSE,2023,1,,,,0.032103,0.81420021
2649,DSE,2023,2,,,,0.04745009,24.85621437
2649,DSE,2023,3,,,,0.05598991,1.39174264
2649,DSE,2023,4,,,,0.07109429,1.05450727
2649,DSE,2024,1,30.69275605,1.96531345,212.56890838,0.0718955,0.80533686
2649,DSE,2024,2,32.09863504,1.99971382,103.5207809,0.06529627,-0.03298877
2649,DSE,2024,3,33.13489464,2.02596871,134.46574232,0.06233956,0.23264864
2649,DSE,2024,4,38.65175729,1.75653871,100.26464565,0.04956156,-0.42189903
2659,DSN,2023,1,5.41665011,2.88899785,1627.43147001,0.501881,1.09883603
2659,DSN,2023,2,5.31242727,2.33308159,3932.78606819,0.474019,-0.01549128
2659,DSN,2023,3,6.08645782,2.17734065,2705.68531737,0.414532,-0.22347225
2659,DSN,2023,4,5.96595088,2.12407984,1053.65091253,0.39728535,0.19722066
2659,DSN,2024,1,6.20802719,2.35667021,1344.56493304,0.3706602,-0.10261816
2659,DSN,2024,2,6.59964461,2.16504593,3245.03325173,0.33212072,-0.15351243
2659,DSN,2024,3,6.56141585,1.8981772,2419.03520828,0.31219076,-0.13081826
2659,DSN,2024,4,6.04909881,1.77568421,661.9306849,0.2932912,-0.43659746
2662,DTA,2023,1,23.11619561,0.67771442,27.91316536,0.029459,-0.2879507
2662,DTA,2023,2,29.4917278,0.57272441,56.25714154,0.019514,0.118472
2662,DTA,2023,3,25.26860573,0.47524047,12.95792912,0.018855,1.08248016
2662,DTA,2023,4,54.88193888,0.36050871,37.02117999,0.01194245,0.514585
2662,DTA,2024,1,37.3694242,0.3754176,6.69029535,0.01002961,0.46411509
2662,DTA,2024,2,37.53151842,0.35169846,49.10835693,0.00938561,0.10982841
2662,DTA,2024,3,26.55175934,0.29153116,31.46571723,0.01101263,0.12031993
2662,DTA,2024,4,57.88735048,0.42420814,-4.34469955,0.00735451,-0.14366923
2664,DTL,2023,1,-8.32164774,1.75103743,-635.99276752,-0.185762,-0.8718403
2664,DTL,2023,2,-3.31359296,1.09781013,-1167.85737549,-0.29020992,-1.40526733
2664,DTL,2023,3,-4.05683409,1.07096774,69.58754446,-0.24854851,-1.32526636
2664,DTL,2023,4,-5.16469625,1.06764185,-587.41489837,-0.18185233,0.95221173
2664,DTL,2024,1,-6.41876966,1.12894643,-405.35171141,-0.16604848,-1.11845479
2664,DTL,2024,2,-28.10271794,1.01366211,477.18417742,-0.03589401,1.59103866
2664,DTL,2024,3,-18.99129153,0.76934565,14.10973028,-0.0409409,1.34973064
2664,DTL,2024,4,148.27821573,0.83026094,-16.72237525,0.00274228,-1.57056556
2657,DTT,2023,1,13.77453219,0.93335173,159.86758466,0.068816,-0.01191046
2657,DTT,2023,2,21.82127639,1.28822325,236.32416761,0.057537,-0.1587485
2657,DTT,2023,3,21.00446896,1.34154396,322.41200897,0.063629,0.20918796
2657,DTT,2023,4,20.0337749,1.30738271,333.18563413,0.06604153,0.24095777
2657,DTT,2024,1,15.16461865,1.14814805,344.5088855,0.07811897,0.39929353
2657,DTT,2024,2,13.19478503,1.12969123,348.91128141,0.08466357,0.64550975
2657,DTT,2024,3,15.19920929,1.20627149,243.19709684,0.07926166,-0.03768475
2657,DTT,2024,4,12.13679333,1.0325686,464.08220778,0.08776224,0.15005968
2691,DVP,2023,1,6.57459571,1.47803069,2640.83229275,0.242659,-0.14567755
2691,DVP,2023,2,6.95113537,1.88001466,2927.6844897,0.26389748,-0.36351619
2691,DVP,2023,3,8.1411177,1.87985737,1279.55420125,0.231659,-0.23073403
2691,DVP,2023,4,8.76983133,2.10753842,1375.10295023,0.23972272,-0.34970422
2691,DVP,2024,1,10.73786839,2.12394759,1523.35170658,0.2030728,0.25237995
2691,DVP,2024,2,11.90071758,2.31015844,3212.24056533,0.18237088,0.44414851
2691,DVP,2024,3,10.38273134,2.39646525,3212.24056533,0.23796117,0.33179479
2691,DVP,2024,4,8.9226012,2.01485932,1545.89615358,0.23471597,0.9855088
2682,DXG,2023,1,-53.31650769,1.26349578,-155.30503919,-0.023239,-0.83948446
2682,DXG,2023,2,-52.49218221,1.09223673,255.30453768,-0.020797,-0.63414729
2682,DXG,2023,3,-41.2388391,1.44367615,111.23929512,-0.03010577,-0.12887228
2682,DXG,2023,4,59.95976006,1.23781389,77.01753791,0.01656915,0.48181429
2682,DXG,2024,1,29.37838767,0.9565701,43.29905533,0.03128873,1.83980495
2682,DXG,2024,2,59.98558926,1.1062255,45.56868752,0.01791813,0.85686632
2682,DXG,2024,3,74.48283578,1.24317149,42.51269867,0.0137345,-0.14917374
2682,DXG,2024,4,43.73059834,1.2604594,222.87891973,0.02576059,0.22819513
6747,DXS,2023,1,33.33255845,0.86754202,-85.60016896,0.02593,-0.78588531
6747,DXS,2023,2,-96.80019012,0.60504965,-41.83100288,-0.006202,-0.78275157
6747,DXS,2023,3,-27.32615919,0.70451859,7.55958701,-0.025711,-0.659353
6747,DXS,2023,4,-24.10127427,0.69497778,-198.38543543,-0.02690719,-0.48840815
6747,DXS,2024,1,-32.97312706,0.55284341,53.89530505,-0.01655993,0.72929018
6747,DXS,2024,2,-81.11470287,0.56574118,65.68746398,-0.00696189,0.93059998
6747,DXS,2024,3,-399.23373246,0.64970152,60.34842665,-0.00163819,0.19497485
6747,DXS,2024,4,26.50482574,0.62030197,62.98037554,0.02368499,1.11886694
2684,DXV,2023,1,383.24852944,0.37750225,-61.83320414,0.00098,-0.06478294
2684,DXV,2023,2,-18.13471407,0.33771063,-169.63600788,-0.018343,-0.25609865
2684,DXV,2023,3,-16.00382708,0.32942305,2.42784525,-0.02039235,-0.16589098
2684,DXV,2023,4,-6.66629678,0.54223604,-613.05182172,-0.07816111,-1.12922157
2684,DXV,2024,1,-6.02151137,0.49614059,-66.70345848,-0.07964014,-0.34175379
2684,DXV,2024,2,-4.61795315,0.37925422,-154.20980121,-0.07974744,-0.43155298
2684,DXV,2024,3,-4.15440911,0.41445161,-160.15944677,-0.09766677,-0.37516679
2684,DXV,2024,4,-6.64505685,0.38877885,-190.78094111,-0.05684361,5.76118339
2706,EIB,2023,1,,,,,
2706,EIB,2023,2,,,,,
2706,EIB,2023,3,,,,,
2706,EIB,2023,4,,,,,
2706,EIB,2024,1,,,,,
2706,EIB,2024,2,,,,,
2706,EIB,2024,3,,,,,
2706,EIB,2024,4,,,,,
2705,ELC,2023,1,36.96591765,0.99759441,61.10438552,0.027166,0.25093063
2705,ELC,2023,2,60.96124536,1.39335594,72.10360548,0.022954,-0.63263081
2705,ELC,2023,3,42.48978602,1.81909311,508.08289455,0.04368984,0.63320713
2705,ELC,2023,4,23.2610683,1.87780312,479.3093568,0.09052143,1.42518034
2705,ELC,2024,1,24.83275233,2.08840108,87.90314411,0.08618886,-0.27558891
2705,ELC,2024,2,24.67176153,2.05287449,50.25598971,0.08416611,1.64702861
2705,ELC,2024,3,40.27293074,2.45927052,109.44717449,0.06133189,-0.35270367
2705,ELC,2024,4,19.65138665,2.01853554,899.4160315,0.09547622,0.8808568
2997,EVE,2023,1,8.69555219,0.75318656,157.23487071,0.087949,-0.23334152
2997,EVE,2023,2,7.88249952,0.64260283,89.27553972,0.079113,-0.40137354
2997,EVE,2023,3,15.11134905,0.62705722,83.42407333,0.04078794,-0.37433865
2997,EVE,2023,4,34.85480266,0.62827426,96.32271801,0.0185815,-0.32782192
2997,EVE,2024,1,47.36473292,0.59478888,26.55623838,0.01259758,0.15164365
2997,EVE,2024,2,-637.72451767,0.47750744,-223.3950494,-0.00073249,-0.08081049
2997,EVE,2024,3,-12.89112917,0.46724615,-702.36159602,-0.03489064,-0.43363974
2997,EVE,2024,4,-12.51630373,0.40350711,180.13827878,-0.03277637,0.12145375
2989,EVF,2023,1,,,,,
2989,EVF,2023,2,,,,,
2989,EVF,2023,3,,,,,
2989,EVF,2023,4,,,,,
2989,EVF,2024,1,,,,,
2989,EVF,2024,2,,,,,
2989,EVF,2024,3,,,,,
2989,EVF,2024,4,,,,,
5964,EVG,2023,1,61.67958384,0.66750691,19.93537284,0.010852,-0.20643729
5964,EVG,2023,2,29.0796163,0.43527372,90.77400921,0.015079,1.65932423
5964,EVG,2023,3,33.7639042,0.49582355,29.06323632,0.01478218,-0.22867894
5964,EVG,2023,4,34.29060538,0.46524512,13.92089521,0.013656,0.07299791
5964,EVG,2024,1,39.85861999,0.61548189,29.3182528,0.01548744,0.09500954
5964,EVG,2024,2,39.38544313,0.62343884,96.28782243,0.01595371,0.19008075
5964,EVG,2024,3,34.21980994,0.56885663,38.14789132,0.01674993,0.34288217
5964,EVG,2024,4,40.57051096,0.56275926,-17.79029286,0.01779814,0.31166054
3004,FCM,2023,1,10.66556174,0.44697808,57.13879076,0.042568,2.04119113
3004,FCM,2023,2,9.98000162,0.42911689,54.57957991,0.04345414,0.91951165
3004,FCM,2023,3,10.21613447,0.37870344,110.03135643,0.0374562,0.12155294
3004,FCM,2023,4,12.86030517,0.34142281,92.37939297,0.02957076,-0.63120143
3004,FCM,2024,1,13.49192909,0.31479888,20.95361598,0.02350201,-0.30219929
3004,FCM,2024,2,-540.48427122,0.28743086,-229.54400867,-0.0005234,-0.14159558
3004,FCM,2024,3,-170.5280343,0.28430729,96.67644448,-0.00165755,-0.29292457
3004,FCM,2024,4,117.10342836,0.33696846,142.49022159,0.00287408,0.40234759
3005,FCN,2023,1,67.58947999,1.01493603,-44.62989936,0.014993,0.39808185
3005,FCN,2023,2,54.48499022,0.701292,54.51987966,0.012558,0.17874242
3005,FCN,2023,3,60.67108463,0.87195851,60.44046168,0.014147,-0.21377077
3005,FCN,2023,4,-73.57807041,0.9443528,-276.35833811,-0.01635349,1.53479083
3005,FCN,2024,1,-118.20804237,0.82711627,50.57643389,-0.0069263,-0.2125081
3005,FCN,2024,2,-69.61116925,0.82738736,-23.5650238,-0.01184724,-0.29819151
3005,FCN,2024,3,-72.32149772,0.92539045,45.39650573,-0.01283727,0.39680059
3005,FCN,2024,4,244.59159556,0.90420471,-13.53426578,0.00370164,-0.08418702
3006,FDC,2023,1,-2.64277874,1.19261729,8.91359601,-0.368845,0.17580737
3006,FDC,2023,2,,,,,0.10132046
3006,FDC,2023,3,-2.51239992,1.11737994,21.69299204,-0.44534215,0.13698245
3006,FDC,2023,4,655.46173867,1.06593966,-5.74880769,0.00162757,-0.03568525
3006,FDC,2024,1,686.38551868,1.14732835,9.45212831,0.00167295,-0.06814764
3006,FDC,2024,2,-1073.22742023,1.39465615,-40.34868815,-0.00129646,-0.052368
3006,FDC,2024,3,646.43484989,1.46054693,62.78436105,0.00226512,0.54633253
3006,FDC,2024,4,129.71022066,1.45670467,99.151522,0.01129387,1.46182696
6676,FIR,2023,1,18.78729068,2.67900211,163.02063788,0.11847902,-0.54295748
6676,FIR,2023,2,27.08043379,2.01150307,29.1172599,0.07508205,-0.71461959
6676,FIR,2023,3,32.44057757,1.18914336,29.5289009,0.03643518,-0.67409358
6676,FIR,2023,4,,,151.46056326,,-0.16466107
6676,FIR,2024,1,29.48951317,0.56199521,17.87626262,0.0191896,-0.42179379
6676,FIR,2024,2,24.90048005,0.46303867,18.80075958,0.0186907,-0.51374343
6676,FIR,2024,3,189.38493021,0.51348838,-156.82569599,0.00216797,-0.17935399
6676,FIR,2024,4,-23.91976428,0.73533671,-206.71709536,-0.03027643,-0.995195
2975,FIT,2023,1,8.89230776,0.56550044,619.95717366,0.063459,-0.35784353
2975,FIT,2023,2,55.45746569,0.39250671,-599.55836936,0.00706,-0.32666662
2975,FIT,2023,3,-10.07413811,0.41536532,-479.47403254,-0.03985544,-0.23969468
2975,FIT,2023,4,-12.98361081,0.39985906,126.35077511,-0.02047913,-0.07155758
2975,FIT,2024,1,-5.53493436,0.39369718,159.5376231,-0.07156682,0.60187085
2975,FIT,2024,2,-50.12751613,0.39143789,105.8094918,-0.00793753,0.20423084
2975,FIT,2024,3,8.71482238,0.35484128,69.58517759,0.0412739,0.00364512
2975,FIT,2024,4,12.0851315,0.37589077,15.91204867,0.03152419,-0.07570563
2970,FMC,2023,1,9.87894648,1.60324648,667.65887732,0.167566,-0.31359274
2970,FMC,2023,2,11.62480976,1.66562965,1046.29323789,0.141352,-0.46400474
2970,FMC,2023,3,10.51134218,1.46815347,1247.61295071,0.141946,-0.03586527
2970,FMC,2023,4,11.60607578,1.5793349,1259.05883582,0.15297789,-0.09486439
2970,FMC,2024,1,11.39577894,1.5462902,760.03545316,0.1424688,0.19700501
2970,FMC,2024,2,11.248963,1.59176113,1013.68731775,0.13939819,0.58729742
2970,FMC,2024,3,10.79861939,1.45865822,1217.76175844,0.13653408,0.67213088
2970,FMC,2024,4,7.50783826,1.05879462,1683.62950132,0.14569523,0.4805485
2983,FPT,2023,1,18.0093595,4.42460278,1361.46436104,0.267211,0.15545352
2983,FPT,2023,2,20.0176496,4.83784517,1366.63616361,0.265006,0.20588085
2983,FPT,2023,3,19.73024436,5.10479032,1369.59290459,0.26666647,0.26078381
2983,FPT,2023,4,21.62306162,5.60890085,1360.97820613,0.280969,0.07452192
2983,FPT,2024,1,27.55676912,6.96161173,1415.80703191,0.27206266,0.20635106
2983,FPT,2024,2,27.45448392,7.18310451,1283.96128023,0.27746596,0.21958817
2983,FPT,2024,3,29.9733327,7.60059474,1430.2817478,0.27486936,0.12054989
2983,FPT,2024,4,20.55585517,5.45142555,1423.94796377,0.28690886,0.13240842
1187,FRT,2023,1,48.33616118,5.32548413,-42.83100058,0.113705,-0.03762039
1187,FRT,2023,2,-263.9686997,6.82272328,-1604.53769156,-0.023301,0.14645615
1187,FRT,2023,3,-98.40213227,8.68093796,-154.7680241,-0.08077016,0.14598925
1187,FRT,2023,4,-60.30805197,13.03423821,-740.42432147,-0.18250739,0.14430467
1187,FRT,2024,1,-76.69707397,14.13143986,284.52166986,-0.18111659,0.52340663
1187,FRT,2024,2,-413.14735333,14.01081997,196.29067637,-0.03419052,0.67477443
1187,FRT,2024,3,256.24325483,14.97651396,1034.26651252,0.06293608,0.37844433
1187,FRT,2024,4,72.00095034,11.95802382,815.44593568,0.180866,0.36242633
2982,FTS,2023,1,35.67710958,1.99584463,405.69972638,0.056011,-0.57164874
2982,FTS,2023,2,35.36662309,2.60497067,652.94133001,0.074655,0.43228144
2982,FTS,2023,3,19.57533307,2.6836198,855.94627157,0.14371275,16.595654
2982,FTS,2023,4,25.60789018,3.12667444,195.87246815,0.12726539,-0.35784358
2982,FTS,2024,1,22.30617817,3.20182629,776.57781782,0.14754938,0.8135978
2982,FTS,2024,2,23.88350126,3.4632883,524.64515421,0.14847603,0.12440822
2982,FTS,2024,3,27.47160193,3.16085381,263.72733273,0.11799318,-0.46595918
2982,FTS,2024,4,21.08019873,2.92698239,521.42064643,0.14617997,1.38170763
2941,GAS,2023,1,12.94086243,3.01334727,1750.44057913,0.246215,-0.05728501
2941,GAS,2023,2,13.76055118,2.66348799,1648.73160718,0.20810027,-0.37172568
2941,GAS,2023,3,14.46222591,2.85420068,1242.02187079,0.193673,-0.16269692
2941,GAS,2023,4,14.54505712,2.63565533,1185.60109668,0.1903549,-0.16647549
2941,GAS,2024,1,16.42443441,2.6546784,1093.57459408,0.16680936,-0.23772491
2941,GAS,2024,2,15.12831607,2.3776571,1445.8828572,0.16709837,0.32073719
2941,GAS,2024,3,14.35979057,2.73084788,1076.46034284,0.17142446,0.13629451
2941,GAS,2024,4,13.13454229,2.26693543,872.55135853,0.16731556,-0.00347934
2952,GDT,2023,1,10.60685774,1.9657033,347.7386732,0.190534,-0.52160832
2952,GDT,2023,2,13.82958159,2.07753702,374.90423602,0.13837075,-0.43696122
2952,GDT,2023,3,13.10709222,1.83967624,380.09951987,0.134809,-0.05683362
2952,GDT,2023,4,14.61407044,1.85216058,585.35828355,0.12522836,-0.16104561
2952,GDT,2024,1,16.90207552,2.34324272,435.18536331,0.13911059,0.33545252
2952,GDT,2024,2,13.82059301,2.08290482,607.1208795,0.15428579,0.20369989
2952,GDT,2024,3,11.77121178,1.96102276,727.26882597,0.17562798,0.8236442
2952,GDT,2024,4,8.74321895,1.67544855,678.73325146,0.18613277,0.33430727
6734,GEE,2023,1,12.84512432,1.53337516,239.00627753,0.119607,-0.09595073
6734,GEE,2023,2,14.28993863,1.6651057,285.03690626,0.11758932,-0.32723877
6734,GEE,2023,3,8.05722513,1.58831372,1600.04116648,0.19890328,0.25649705
6734,GEE,2023,4,12.05631004,1.65364369,375.92631148,0.14783877,0.11573424
6734,GEE,2024,1,16.49045762,2.39673222,348.6260446,0.14603825,-0.22308236
6734,GEE,2024,2,8.35497985,1.7648765,1720.89798179,0.22165214,0.83568695
6734,GEE,2024,3,8.85151167,1.62174424,1294.0239148,0.19767551,0.48856723
6734,GEE,2024,4,15.07048045,3.79494069,1955.15204543,0.26846818,0.93627043
2964,GEG,2023,1,23.29770927,1.42412813,166.38104748,0.060177,-0.09890684
2964,GEG,2023,2,21.67265274,1.16317736,22.55014979,0.05230891,0.1684898
2964,GEG,2023,3,49.02834821,1.22273977,33.84300122,0.024381,0.33853063
2964,GEG,2023,4,37.66643446,1.17337209,124.72269627,0.03322396,0.14464589
2964,GEG,2024,1,38.01243577,1.37043141,221.14276781,0.03730894,0.33637315
2964,GEG,2024,2,27.69952727,1.08579735,52.92901224,0.03997479,-0.19236691
2964,GEG,2024,3,36.00754395,1.08760207,-64.70404606,0.03046455,-0.18993903
2964,GEG,2024,4,50.22720039,1.29285173,73.46313759,0.02617376,-0.18542664
2950,GEX,2023,1,1015.13779572,1.63489973,-108.37922521,0.001579,-0.30676906
2950,GEX,2023,2,48.24894166,1.28929586,377.14321586,0.02698833,-0.1522157
2950,GEX,2023,3,42.8795372,1.50708394,143.31409351,0.03572732,0.05154707
2950,GEX,2023,4,52.58099171,1.40625154,-23.32528646,0.07072494,-0.1160543
2950,GEX,2024,1,36.10233589,1.54654432,127.48130036,0.04303305,-0.05444808
2950,GEX,2024,2,16.57159957,1.33884651,997.55097532,0.08405137,-0.11365265
2950,GEX,2024,3,15.53266185,1.21336547,115.03420467,0.08053028,0.19034111
2950,GEX,2024,4,14.29524878,1.68104753,668.4360679,0.12382536,1.07642414
2958,GIL,2023,1,9.95822937,0.9105266,-546.11914167,0.090036,-1.01735878
2958,GIL,2023,2,17.56236797,0.69991087,-87.55387414,0.039232,-0.95765468
2958,GIL,2023,3,-36.5130694,0.82417734,-272.40297457,-0.022225,0.3060977
2958,GIL,2023,4,79.18183642,0.916167,1300.94098711,0.01148333,-0.33133041
2958,GIL,2024,1,30.9312375,0.89181857,74.08520914,0.02935501,12.10055728
2958,GIL,2024,2,25.11710707,0.82357195,52.18472898,0.03314573,1.20362213
2958,GIL,2024,3,17.29246845,0.71924914,42.33083219,0.04174094,0.12950487
2958,GIL,2024,4,60.4392689,0.63602433,140.45103025,0.01054563,0.65713182
2968,GMD,2023,1,18.83040242,2.44214853,670.83313546,0.131831,0.21132977
2968,GMD,2023,2,7.99981759,2.12785787,5476.18004918,0.306083,0.0537973
2968,GMD,2023,3,9.13754515,2.52178964,830.80447039,0.294519,0.15493642
2968,GMD,2023,4,11.34501092,3.04679754,375.40294105,0.32682141,-0.06327588
2968,GMD,2024,1,9.35998841,2.68444142,1828.76004794,0.29621853,0.03353104
2968,GMD,2024,2,15.30673252,2.72701266,1063.99602283,0.14137916,0.11122927
2968,GMD,2024,3,15.2927215,2.91271263,1079.1031942,0.1477628,0.25086102
2968,GMD,2024,4,10.35043462,1.61874919,557.17360193,0.13886591,0.41605145
10966,GMH,2023,1,6.79569723,0.8700462,293.15300964,0.127527,-0.24052101
10966,GMH,2023,2,8.6896543,0.93638791,174.40539988,0.105056,-0.401812
10966,GMH,2023,3,9.03323856,0.85094717,228.43487509,0.094724,-0.37927482
10966,GMH,2023,4,11.47583033,0.8347937,130.00122333,0.0738119,-0.4875976
10966,GMH,2024,1,16.51721863,0.77919911,5.99014145,0.04769914,-0.68078525
10966,GMH,2024,2,19.01127981,0.78178026,66.89664212,0.03866492,-0.51417128
10966,GMH,2024,3,21.24443278,0.73866622,167.56198721,0.03368154,-0.06557754
10966,GMH,2024,4,20.14126212,0.67458823,120.50179709,0.03252842,0.02317899
2917,GSP,2023,1,7.93049433,0.90694135,375.03396733,0.119748,0.2655834
2917,GSP,2023,2,7.25046338,0.86408492,427.32154931,0.124094,0.29796525
2917,GSP,2023,3,7.10622334,0.9105553,401.07045038,0.126274,0.16365906
2917,GSP,2023,4,7.74188865,0.8637873,315.593083,0.11330512,-0.66955625
2917,GSP,2024,1,8.27986282,0.97382489,516.66708201,0.12099501,0.44927415
2917,GSP,2024,2,7.92103868,0.97496568,558.09747719,0.12895704,0.04992298
2917,GSP,2024,3,8.6940169,1.08909425,449.85823924,0.13153961,-0.02377655
2917,GSP,2024,4,7.16419734,0.84567209,213.18108014,0.12490975,0.93938561
2921,GTA,2023,1,27.45568571,1.05544748,204.59592827,0.038551,-0.56329958
2921,GTA,2023,2,52.24521053,1.00356102,252.42552615,0.01854751,-0.66912864
2921,GTA,2023,3,57.78318065,0.86843945,229.65462644,0.014889,-0.29116041
2921,GTA,2023,4,11.06803993,0.7005851,303.94473673,0.0633055,7.00683074
2921,GTA,2024,1,10.70406452,0.64254763,163.22362144,0.06131492,0.25059344
2921,GTA,2024,2,11.60345314,0.69212951,199.21332981,0.05796632,0.22433964
2921,GTA,2024,3,10.82874263,0.62944654,219.56622423,0.05741087,0.45067773
2921,GTA,2024,4,11.37569589,0.60440289,240.57541106,0.05284428,0.05222953
1948,GVR,2023,1,26.07392913,1.73831716,137.4535721,0.066774,-0.3158231
1948,GVR,2023,2,25.22138644,1.45007525,139.54590328,0.05749223,-0.38414073
1948,GVR,2023,3,39.35758674,1.81979584,78.20873806,0.046962,-0.21891574
1948,GVR,2023,4,45.74608682,2.40678777,291.09911033,0.053031,-0.05026365
1948,GVR,2024,1,53.36566316,2.63989029,118.89071946,0.05006868,0.06967378
1948,GVR,2024,2,47.1583388,2.54626883,205.21008128,0.05482104,0.28154175
1948,GVR,2024,3,33.83673368,2.21417693,235.94607347,0.06675086,0.29247236
1948,GVR,2024,4,23.76704315,1.79109112,437.13228042,0.0775705,0.95406954
3060,HAG,2023,1,6.6824301,1.5911913,313.84854317,0.252687,0.42288551
3060,HAG,2023,2,7.48016582,1.54087348,98.33798386,0.207485,0.23068389
3060,HAG,2023,3,13.97678199,2.60173469,344.97633264,0.193481,0.84708932
3060,HAG,2023,4,6.93226201,2.0619318,1085.63078676,0.293125,-0.48119505
3060,HAG,2024,1,7.31752148,2.0074846,231.68667736,0.28055591,0.20835977
3060,HAG,2024,2,5.60038105,1.42545994,248.3925709,0.27620884,1.23134066
3060,HAG,2024,3,6.62391908,1.53882684,313.57778072,0.24889963,0.17482117
3060,HAG,2024,4,12.21294623,1.46924056,193.18361618,0.13420101,1.67853563
3061,HAH,2023,1,4.67658404,1.46014739,1691.93878242,0.338606,-0.43392324
3061,HAH,2023,2,5.50359609,1.33982728,1381.92240471,0.2568178,-0.66085405
3061,HAH,2023,3,8.17916072,1.55418179,1001.70759115,0.20026,-0.58016768
3061,HAH,2023,4,11.29459187,1.63375139,596.81279817,0.14926112,-0.58228994
3061,HAH,2024,1,16.1791456,1.93213784,561.44476627,0.12397012,-0.44795146
3061,HAH,2024,2,15.42988993,1.87303023,1059.7246096,0.12600512,0.69769214
3061,HAH,2024,3,13.91867971,2.01243823,1642.03981114,0.15500531,1.4797495
3061,HAH,2024,4,11.39129004,2.40212901,2309.05927494,0.21910244,3.57999679
3072,HAP,2023,1,-213.18971741,0.49703024,1.28937808,-0.002285,-0.56217392
3072,HAP,2023,2,-46.04602958,0.40219941,42.21756577,-0.008676,-0.78459327
3072,HAP,2023,3,-28.47502693,0.43725377,45.49730089,-0.014821,-0.79028315
3072,HAP,2023,4,29.19750214,0.43130119,73.04248164,0.01503897,-0.78070005
3072,HAP,2024,1,24.51109234,0.41108232,20.5390467,0.01666666,-0.37308851
3072,HAP,2024,2,25.65041406,0.3907435,25.98932688,0.0152932,0.3610053
3072,HAP,2024,3,36.78334105,0.40284338,-0.66184606,0.01097941,0.81084612
3072,HAP,2024,4,6.00427312,0.46923863,869.99787728,0.00960946,1.60589854
3077,HAR,2023,1,-13.17026346,0.41738639,116.134132,-0.031352,-0.16790756
3077,HAR,2023,2,-19.27114032,0.30693338,166.30467064,-0.016048,-0.5909063
3077,HAR,2023,3,-29.37585415,0.40389474,60.60556118,-0.01395934,-0.88411058
3077,HAR,2023,4,10.72938391,0.36143615,11.58369548,0.03425775,-0.23020753
3077,HAR,2024,1,14.21309419,0.36305108,31.1886866,0.02564674,-0.21088277
3077,HAR,2024,2,28.06878777,0.32667214,19.72628728,0.01167401,-0.01440769
3077,HAR,2024,3,35.89579502,0.29033231,23.2425337,0.00811506,0.01538273
3077,HAR,2024,4,30.2856435,0.27730957,23.10228466,0.00919775,0.0516065
3080,HAS,2023,1,-906.51143958,0.46633858,-39.7413145,-0.000517,-0.28529794
3080,HAS,2023,2,-25.58006133,0.41762237,-347.7773015,-0.015965,-0.69178417
3080,HAS,2023,3,-381.77151527,0.43173051,167.26873413,-0.00112166,-0.60711336
3080,HAS,2023,4,171.99389674,0.39246653,259.9315225,0.00226913,0.21130363
3080,HAS,2024,1,-40.04834213,0.55401361,-315.57505275,-0.01376567,-0.52576124
3080,HAS,2024,2,-26.346159,0.48248186,-415.0849985,-0.01779955,0.54533222
3080,HAS,2024,3,-13.46906816,0.44322509,-72.18208025,-0.03215826,-0.24370611
3080,HAS,2024,4,-5.43199847,0.45699408,-539.7576585,-0.07395915,-0.97951504
3088,HAX,2023,1,6.35527021,1.26855358,48.30784569,0.201346,-0.27826122
3088,HAX,2023,2,10.49707685,1.20202687,23.62975024,0.109394,-0.57689968
3088,HAX,2023,3,20.23207424,1.22499356,84.28481229,0.056766,-0.44550201
3088,HAX,2023,4,38.60606021,1.25684648,233.70202247,0.03637569,-0.32209353
3088,HAX,2024,1,30.79707111,1.48017008,238.05861259,0.04817054,0.24436407
3088,HAX,2024,2,29.53669094,1.58999622,69.81495145,0.05340048,0.70449588
3088,HAX,2024,3,15.76236361,1.52472535,572.90477553,0.10007789,1.69397513
3088,HAX,2024,4,12.76656879,1.32581356,313.46319029,0.10780896,0.8456806
